#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10250,6921.119110107422,7595.350246604532,14516.469356711954,304.5035538444924,59.82922259027367,2.9975020815986686
10500,6943.25142288208,7408.31928309612,14351.5707059782,297.0053356954701,59.82922259027367,2.9975020815986686
10750,6861.071815490723,7738.271133899689,14599.342949390411,310.2333644110872,59.82922259027367,2.9975020815986686
11000,6853.226669311523,7682.761526108254,14535.988195419777,308.0079406588959,59.82922259027367,2.9975020815986686
11250,6858.20747756958,7532.426122772507,14390.633600342087,301.9808763237332,59.82922259027367,2.9975020815986686
11500,6872.996349334717,7538.259308025707,14411.255657360423,302.2147332996674,59.82922259027367,2.9975020815986686
11750,6872.60217666626,7386.449974682182,14259.052151348442,296.1285779534367,59.82922259027367,2.9975020815986686
12000,6901.682727813721,7639.791272878647,14541.474000692368,306.2852294746602,59.82922259027367,2.9975020815986686
12250,6838.413982391357,7495.528669614345,14333.942652005702,300.50162846159617,59.82922259027367,2.9975020815986686
12500,6885.032794952393,7474.10623504594,14359.139029998332,299.6427862428326,59.82922259027367,2.9975020815986686
12750,6858.214004516602,7402.085893878713,14260.299898395315,296.7554342284449,59.82922259027367,2.9975020815986686
13000,6918.415760040283,7448.836735216901,14367.252495257184,298.6297121577692,59.82922259027367,2.9975020815986686
13250,6873.205978393555,7335.171579232439,14208.377557625994,294.07278682558587,59.82922259027367,2.9975020815986686
13500,6842.240329742432,7475.349759729579,14317.59008947201,299.6926401235843,59.82922259027367,2.9975020815986686
13750,6905.476844787598,7493.651307651307,14399.128152438905,300.42636354674215,59.82922259027367,2.9975020815986686
14000,6833.99227142334,7391.82755509764,14225.81982652098,296.34416937376966,59.82922259027367,2.9975020815986686
14250,6863.967956542969,7191.949926460162,14055.91788300313,288.33091833490806,59.82922259027367,2.9975020815986686
14500,6830.800670623779,7352.1522638686,14182.95293449238,294.7535558027288,59.82922259027367,2.9975020815986686
14750,6869.126808166504,7522.352014949545,14391.47882311605,301.5769974327925,59.82922259027367,2.9975020815986686
15000,6900.077434539795,7377.030103715137,14277.107538254932,295.75092793163503,59.82922259027367,2.9975020815986686
15250,6859.935127258301,7776.896064626053,14636.831191884354,311.7818682050279,59.82922259027367,2.9975020815986686
15500,6867.76823425293,7533.668045952916,14401.436280205846,302.0306659989631,59.82922259027367,2.9975020815986686
15750,6915.741497039795,7681.0710536483675,14596.812550688162,307.94016829093414,59.82922259027367,2.9975020815986686
16000,6871.779392242432,7448.220300095156,14319.999692337587,298.6049987898281,59.82922259027367,2.9975020815986686
16250,6894.368679046631,7624.471125042997,14518.839804089628,305.6710327213948,59.82922259027367,2.9975020815986686
16500,6810.724208831787,7236.815381104127,14047.539589935914,290.12960963160543,59.82922259027367,2.9975020815986686
16750,6883.653030395508,7318.169166849926,14201.822197245434,293.391146766035,59.82922259027367,2.9975020815986686
17000,6911.547149658203,7313.2268096879125,14224.773959346116,293.19300378758913,59.82922259027367,2.9975020815986686
17250,6885.4499588012695,7675.346416261047,14560.796375062317,307.7106630841546,59.82922259027367,2.9975020815986686
17500,6867.287258148193,7501.196450041607,14368.4837081898,300.7288542282135,59.82922259027367,2.9975020815986686
17750,6933.530990600586,7413.296891901642,14346.827882502228,297.2048919399773,59.82922259027367,2.9975020815986686
18000,6868.884346008301,7251.841478682589,14120.72582469089,290.7320176792266,59.82922259027367,2.9975020815986686
18250,6913.5793380737305,7551.908105278388,14465.487443352118,302.7619242960276,59.82922259027367,2.9975020815986686
18500,6896.733791351318,7389.467959450558,14286.201750801876,296.24957133196193,59.82922259027367,2.9975020815986686
18750,6833.3989906311035,7436.297534034587,14269.696524665691,298.1270057389187,59.82922259027367,2.9975020815986686
19000,6917.387222290039,7281.034987391904,14198.422209681943,291.90240836070313,59.82922259027367,2.9975020815986686
19250,6818.9234046936035,7432.318552015349,14251.241956708953,297.96748522620993,59.82922259027367,2.9975020815986686
19500,6910.0404624938965,7235.251019419171,14145.291481913067,290.0668931436094,59.82922259027367,2.9975020815986686
19750,6841.432723999023,7497.275950987823,14338.708674986847,300.5716783434997,59.82922259027367,2.9975020815986686
20000,6893.946706771851,7471.465318549424,14365.412025321275,299.53690982733025,59.82922259027367,2.9975020815986686
20250,6841.2398109436035,7323.977982839104,14165.217793782707,293.6240267590444,59.82922259027367,2.9975020815986686
20500,6775.530956268311,7282.580129772425,14058.111086040735,291.964354331697,59.82922259027367,2.9975020815986686
20750,6854.923927307129,7414.9654545634985,14269.889381870627,297.27178592693656,59.82922259027367,2.9975020815986686
