#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10250,5780.7630252838135,7330.998513512313,13111.761538796127,293.90548534494997,59.82922259027367,2.9975020815986686
10500,5805.764846801758,7378.158772978932,13183.92361978069,295.79617716844206,59.82922259027367,2.9975020815986686
10750,5801.1882400512695,7498.938414990436,13300.126655041706,300.6383278304224,59.82922259027367,2.9975020815986686
11000,5806.629787445068,7507.870256622322,13314.50004406739,300.9964123730676,59.82922259027367,2.9975020815986686
11250,5796.929248809814,7542.795306354761,13339.724555164576,302.39658503350245,59.82922259027367,2.9975020815986686
11500,5811.492866516113,7414.654893023195,13226.147759539308,297.2593352709905,59.82922259027367,2.9975020815986686
11750,5759.740257263184,7489.846942964941,13249.587200228125,300.2738435799853,59.82922259027367,2.9975020815986686
12000,5747.467514038086,7531.396412096452,13278.863926134538,301.93959441439256,59.82922259027367,2.9975020815986686
12250,5769.785083770752,7523.5425544679165,13293.327638238668,301.6247270966744,59.82922259027367,2.9975020815986686
12500,5782.579685211182,7488.956915287301,13271.536600498483,300.23816167170423,59.82922259027367,2.9975020815986686
12750,5736.570985794067,7449.096903886646,13185.667889680713,298.6401425239754,59.82922259027367,2.9975020815986686
13000,5727.201904296875,7678.716884422116,13405.918788718991,307.8457877985973,59.82922259027367,2.9975020815986686
13250,5851.78377532959,7296.803898866288,13148.587674195878,292.5345964005313,59.82922259027367,2.9975020815986686
13500,5778.963542938232,7491.479565611109,13270.443108549342,300.3392967035021,59.82922259027367,2.9975020815986686
13750,5712.891628265381,7290.972161030397,13003.863789295778,292.3007974526932,59.82922259027367,2.9975020815986686
14000,5737.69616317749,7624.46635713242,13362.16252030991,305.67084157211684,59.82922259027367,2.9975020815986686
14250,5774.869411468506,7444.568995332345,13219.438406800851,298.45861511556075,59.82922259027367,2.9975020815986686
14500,5744.758136749268,7409.090224744752,13153.84836149402,297.0362433513639,59.82922259027367,2.9975020815986686
14750,5747.639930725098,7417.320010675117,13164.959941400215,297.36618192981143,59.82922259027367,2.9975020815986686
15000,5758.1025314331055,7407.071194019169,13165.173725452274,296.95529882460744,59.82922259027367,2.9975020815986686
15250,5764.835498809814,7456.681846788153,13221.517345597968,298.944228839185,59.82922259027367,2.9975020815986686
15500,5773.6968994140625,7659.51820705086,13433.215106464922,307.0760977515485,59.82922259027367,2.9975020815986686
15750,5782.801568984985,7489.535037311725,13272.33660629671,300.26133903749746,59.82922259027367,2.9975020815986686
16000,5789.999702453613,7634.0941722504795,13424.093874704093,306.0568282381718,59.82922259027367,2.9975020815986686
16250,5771.283142089844,7425.934416322969,13197.217558412813,297.7115402146649,59.82922259027367,2.9975020815986686
16500,5802.446014404297,7512.487590272911,13314.933604677208,301.18152490379236,59.82922259027367,2.9975020815986686
16750,5767.062576293945,7303.868636876345,13070.93121317029,292.81782729327443,59.82922259027367,2.9975020815986686
17000,5737.4967975616455,7530.571797156706,13268.068594718352,301.9065349541237,59.82922259027367,2.9975020815986686
