#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10250,6955.377098083496,7507.333413045853,14462.71051112935,300.9748898926571,59.82922259027367,2.9975020815986686
10500,6912.396244049072,7467.877259394154,14380.273503443226,299.3930617191179,59.82922259027367,2.9975020815986686
10750,6942.81229019165,7500.653193658218,14443.465483849868,300.7070746533394,59.82922259027367,2.9975020815986686
11000,6895.55782699585,7588.506009504199,14484.063836500049,304.2291630063164,59.82922259027367,2.9975020815986686
11250,6942.240688323975,7385.132093666121,14327.372781990096,296.07574306894753,59.82922259027367,2.9975020815986686
11500,6944.618713378906,7836.780754227191,14781.399467606097,314.18269242147176,59.82922259027367,2.9975020815986686
11750,6971.731376647949,7451.40886685811,14423.140243506059,298.7328309344252,59.82922259027367,2.9975020815986686
12000,6963.993110656738,7393.882261605933,14357.875372262672,296.426544170661,59.82922259027367,2.9975020815986686
12250,6937.385589599609,7584.941752973944,14522.327342573553,304.08626916402636,59.82922259027367,2.9975020815986686
12500,6997.125476837158,7649.185017085634,14646.310493922792,306.6618320541413,59.82922259027367,2.9975020815986686
12750,6991.440452575684,7426.011650946457,14417.45210352214,297.71463661135084,59.82922259027367,2.9975020815986686
13000,6975.264980316162,7369.870955800638,14345.1359361168,295.4639120717097,59.82922259027367,2.9975020815986686
13250,6861.052783966064,7287.951418608427,14149.004202574492,292.1796935176706,59.82922259027367,2.9975020815986686
13500,6989.449089050293,7458.758463187143,14448.207552237436,299.0274820207939,59.82922259027367,2.9975020815986686
13750,6932.4013671875,7617.255989194848,14549.657356382348,305.38177226125805,59.82922259027367,2.9975020815986686
14000,7049.585258483887,7835.984735669219,14885.569994153106,314.1507794125967,59.82922259027367,2.9975020815986686
14250,6960.054058074951,7506.592295110226,14466.646353185177,300.9451778928296,59.82922259027367,2.9975020815986686
14500,6917.432460784912,7220.1900631273165,14137.622523912229,289.4630875828038,59.82922259027367,2.9975020815986686
14750,6902.6976318359375,7371.47956979461,14274.177201630548,295.52840266951296,59.82922259027367,2.9975020815986686
15000,6906.579982757568,7312.205097373575,14218.785080131143,293.15204253884866,59.82922259027367,2.9975020815986686
15250,6876.774856567383,7369.479265542701,14246.254122110084,295.4482089017866,59.82922259027367,2.9975020815986686
15500,6909.863502502441,7544.6355585716665,14454.499061074108,302.4703621895024,59.82922259027367,2.9975020815986686
15750,6953.909736633301,7556.139200221747,14510.048936855048,302.9315522137767,59.82922259027367,2.9975020815986686
16000,6991.873161315918,7383.518428688869,14375.391590004787,296.01104997325945,59.82922259027367,2.9975020815986686
16250,7005.291391372681,7389.597957477905,14394.889348850586,296.25478305492857,59.82922259027367,2.9975020815986686
16500,6931.2893409729,7467.781036512926,14399.070377485827,299.3892040682731,59.82922259027367,2.9975020815986686
16750,6895.247798919678,7560.207298748195,14455.455097667873,303.0946454772173,59.82922259027367,2.9975020815986686
17000,6897.42209815979,7441.976264264435,14339.398362424225,298.3546704917174,59.82922259027367,2.9975020815986686
17250,6933.249588012695,7671.116084802896,14604.365672815591,307.54106577512687,59.82922259027367,2.9975020815986686
17500,7004.389709472656,7704.647347651422,14709.037057124078,308.8853604252431,59.82922259027367,2.9975020815986686
17750,6910.857097625732,7452.388585200068,14363.2456828258,298.7721086118471,59.82922259027367,2.9975020815986686
18000,6954.182720184326,7536.77319965139,14490.955919835716,302.15515404832485,59.82922259027367,2.9975020815986686
18250,6984.892852783203,7376.051339616999,14360.944192400202,295.7116885105969,59.82922259027367,2.9975020815986686
18500,6917.982990264893,7305.6401326321065,14223.623122897,292.8888479487723,59.82922259027367,2.9975020815986686
18750,6949.058055877686,7422.420442036353,14371.478497914039,297.5706622269946,59.82922259027367,2.9975020815986686
19000,6907.590400695801,7602.957943085581,14510.548343781382,304.80855236856775,59.82922259027367,2.9975020815986686
19250,6992.423240661621,7459.056284544058,14451.47952520568,299.0394219127867,59.82922259027367,2.9975020815986686
19500,6963.1593017578125,7618.517498164438,14581.67679992225,305.4323471461514,59.82922259027367,2.9975020815986686
19750,6973.662738800049,7667.835877995472,14641.498616795521,307.4095597092081,59.82922259027367,2.9975020815986686
20000,6894.466644287109,7524.383417410776,14418.850061697885,301.65843795214306,59.82922259027367,2.9975020815986686
20250,6926.417320251465,7232.48010279797,14158.897423049435,289.9558049210564,59.82922259027367,2.9975020815986686
20500,6932.041486740112,7162.227097611874,14094.268584351987,287.1393067935362,59.82922259027367,2.9975020815986686
20750,6957.715278625488,7258.36129855644,14216.076577181928,290.99340237612074,59.82922259027367,2.9975020815986686
21000,6950.351657867432,7509.229025799781,14459.580683667213,301.05088649604505,59.82922259027367,2.9975020815986686
21250,6938.757255554199,7265.223197580315,14203.980453134514,291.26850129467635,59.82922259027367,2.9975020815986686
21500,6974.486865997314,7597.730132251978,14572.216998249292,304.5989653283426,59.82922259027367,2.9975020815986686
21750,6911.863981246948,7499.119524408132,14410.98350565508,300.64558864915125,59.82922259027367,2.9975020815986686
22000,6922.49648475647,7479.015607267618,14401.512092024088,299.8396068291268,59.82922259027367,2.9975020815986686
22250,7007.589538574219,7628.568782733753,14636.158321307972,305.8353110349368,59.82922259027367,2.9975020815986686
22500,6911.238319396973,7528.834964368492,14440.073283765465,301.8369039642057,59.82922259027367,2.9975020815986686
22750,6950.9003047943115,7382.066877636127,14332.967182430439,295.9528561520668,59.82922259027367,2.9975020815986686
23000,6934.681266784668,7515.577014280483,14450.258281065151,301.30538233749775,59.82922259027367,2.9975020815986686
23250,6910.710632324219,7406.550425451249,14317.261057775468,296.9344208039087,59.82922259027367,2.9975020815986686
23500,6976.008491516113,7474.909838883206,14450.91833039932,299.675003351509,59.82922259027367,2.9975020815986686
23750,6933.870830535889,7529.51023398526,14463.381064521149,301.86397605323816,59.82922259027367,2.9975020815986686
24000,6872.94939994812,7613.411045137793,14486.360445085913,305.2276254356749,59.82922259027367,2.9975020815986686
24250,6979.667407989502,7241.2011911105365,14220.868599100038,290.30544019768575,59.82922259027367,2.9975020815986686
24500,6961.241539001465,7643.754492128268,14604.996031129733,306.444118045561,59.82922259027367,2.9975020815986686
24750,6944.91778755188,7492.5887282043695,14437.50651575625,300.3837639025744,59.82922259027367,2.9975020815986686
25000,6890.246381759644,7645.043455798179,14535.289837557822,306.49579361094266,59.82922259027367,2.9975020815986686
25250,6935.867973327637,7432.756697928242,14368.624671255879,297.98505083980854,59.82922259027367,2.9975020815986686
25500,6945.918453216553,7249.672002228908,14195.590455445461,290.6450416651286,59.82922259027367,2.9975020815986686
25750,6959.12251663208,7584.182569910045,14543.305086542125,304.0558329190251,59.82922259027367,2.9975020815986686
26000,6932.255405426025,7359.59522732906,14291.850632755086,295.05195005069095,59.82922259027367,2.9975020815986686
26250,6965.639802932739,7423.005724839866,14388.645527772605,297.5941266740428,59.82922259027367,2.9975020815986686
26500,6924.0974197387695,7645.9843081869185,14570.081727925688,306.5335131217897,59.82922259027367,2.9975020815986686
26750,7019.575365066528,7582.736223556101,14602.31158862263,303.997847758293,59.82922259027367,2.9975020815986686
27000,6977.594984054565,7625.48321735207,14603.078201406635,305.71160829657236,59.82922259027367,2.9975020815986686
27250,7031.353424072266,7233.8210212774575,14265.174445349723,290.0095633955392,59.82922259027367,2.9975020815986686
27500,7002.924987792969,7312.243104668334,14315.168092461303,293.15356628113176,59.82922259027367,2.9975020815986686
27750,6996.245994567871,7692.258180459961,14688.504175027832,308.3886689868648,59.82922259027367,2.9975020815986686
28000,7050.171590805054,7471.56401566416,14521.735606469214,299.54086667213863,59.82922259027367,2.9975020815986686
28250,6959.926509857178,7383.545854022726,14343.472363879904,296.0121494764231,59.82922259027367,2.9975020815986686
28500,7005.635950088501,7452.9907120049465,14458.626662093448,298.79624834813285,59.82922259027367,2.9975020815986686
28750,6907.906639099121,7316.345042878762,14224.251681977883,293.3180162040677,59.82922259027367,2.9975020815986686
29000,6957.525161743164,7572.006247840822,14529.531409583986,303.5676746086837,59.82922259027367,2.9975020815986686
29250,6904.447019577026,7281.602326415479,14186.049345992506,291.9251534275275,59.82922259027367,2.9975020815986686
29500,6949.043016433716,7337.945514261723,14286.988530695438,294.1839960584883,59.82922259027367,2.9975020815986686
29750,6935.781553268433,7396.2532525565475,14332.03480582498,296.5215990591328,59.82922259027367,2.9975020815986686
30000,6960.71549987793,7418.870687298477,14379.586187176406,297.4283497729451,59.82922259027367,2.9975020815986686
30250,7011.311054229736,7662.470460342243,14673.78151457198,307.19445590356094,59.82922259027367,2.9975020815986686
30500,6951.183631896973,7475.739038212225,14426.922670109197,299.70824660354265,59.82922259027367,2.9975020815986686
30750,6912.222755432129,7438.735420452431,14350.95817588456,298.2247425191856,59.82922259027367,2.9975020815986686
31000,6974.308536529541,7273.52627938427,14247.834815913811,291.60137836223436,59.82922259027367,2.9975020815986686
31250,6911.212692260742,7291.173894550651,14202.386586811393,292.30888510788384,59.82922259027367,2.9975020815986686
31500,6999.811046600342,7468.999523771927,14468.810570372269,299.4380541790163,59.82922259027367,2.9975020815986686
31750,6888.381076812744,7420.617215650156,14308.9982924629,297.49836946561356,59.82922259027367,2.9975020815986686
