#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10250,5796.988388061523,7367.898397166282,13164.886785227805,295.3848306475718,59.82922259027367,2.9975020815986686
10500,5898.1115074157715,7465.100601321086,13363.212108736858,299.2817433172525,59.82922259027367,2.9975020815986686
10750,5853.10213470459,7422.30687553063,13275.40901023522,297.5661092566289,59.82922259027367,2.9975020815986686
11000,5859.941352844238,7363.932337645441,13223.87369048968,295.22582820796805,59.82922259027367,2.9975020815986686
11250,5824.26095199585,7674.6312066288665,13498.892158624716,307.6819897685507,59.82922259027367,2.9975020815986686
11500,5864.881198883057,7790.348679827526,13655.229878710583,312.3211941089495,59.82922259027367,2.9975020815986686
11750,5852.149448394775,7222.348652102053,13074.498100496829,289.54962710932404,59.82922259027367,2.9975020815986686
12000,5858.791961669922,7521.383326119743,13380.175287789665,301.5381619371712,59.82922259027367,2.9975020815986686
12250,5937.878311157227,7341.418120474089,13279.296431631315,294.3232155675874,59.82922259027367,2.9975020815986686
12500,5815.661636352539,7759.593612655997,13575.255249008536,311.08819932287713,59.82922259027367,2.9975020815986686
12750,5828.624345779419,7371.820781858638,13200.445127638057,295.5420821290162,59.82922259027367,2.9975020815986686
13000,5792.845188140869,7286.45337988995,13079.29856803082,292.1196359694651,59.82922259027367,2.9975020815986686
13250,5820.764381408691,7443.913424981816,13264.677806390508,298.43233278557597,59.82922259027367,2.9975020815986686
13500,5848.44510269165,7357.352458959445,13205.797561651096,294.96203570614796,59.82922259027367,2.9975020815986686
13750,5814.9834632873535,7317.641654014587,13132.625117301941,293.3699983623612,59.82922259027367,2.9975020815986686
14000,5849.625782012939,7535.516428561648,13385.142210574588,302.1047691087538,59.82922259027367,2.9975020815986686
14250,5816.874156951904,7419.589586075395,13236.4637430273,297.45717098925763,59.82922259027367,2.9975020815986686
14500,5851.997066497803,7276.879954866134,13128.877021363936,291.7358298449853,59.82922259027367,2.9975020815986686
14750,5865.551710128784,7462.731928624213,13328.283638752997,299.18678136939303,59.82922259027367,2.9975020815986686
15000,5871.4201374053955,7640.591901619919,13512.012039025314,306.31732730940274,59.82922259027367,2.9975020815986686
15250,5874.74631690979,7348.571756916121,13223.31807382591,294.6100104682549,59.82922259027367,2.9975020815986686
15500,5884.526744842529,7528.415097111836,13412.941841954365,301.82007115628454,59.82922259027367,2.9975020815986686
15750,5754.775722503662,7560.553432241082,13315.329154744744,303.1085222406668,59.82922259027367,2.9975020815986686
16000,5846.364387512207,7567.66452742368,13414.028914935887,303.39361162884813,59.82922259027367,2.9975020815986686
16250,5855.848167419434,7379.116487978026,13234.96465539746,295.83457271457564,59.82922259027367,2.9975020815986686
16500,5846.577173233032,7565.278315141797,13411.85548837483,303.2979465052569,59.82922259027367,2.9975020815986686
16750,5835.258846282959,7675.574338059872,13510.833184342831,307.7198006479913,59.82922259027367,2.9975020815986686
17000,5877.945404052734,7451.099618334789,13329.045022387523,298.72043291836076,59.82922259027367,2.9975020815986686
17250,5839.34871673584,7413.007213070989,13252.355929806828,297.1932784882544,59.82922259027367,2.9975020815986686
17500,5796.401098251343,7673.812483601272,13470.213581852615,307.6491665196652,59.82922259027367,2.9975020815986686
17750,5817.841201782227,7467.090773867443,13284.93197564967,299.3615308969497,59.82922259027367,2.9975020815986686
18000,5919.432411193848,7327.094855114818,13246.527266308665,293.7489846153669,59.82922259027367,2.9975020815986686
18250,5866.274917602539,7329.778201175854,13196.053118778393,293.8565620654187,59.82922259027367,2.9975020815986686
18500,5874.486965179443,7447.092744236812,13321.579709416255,298.5597941903196,59.82922259027367,2.9975020815986686
18750,5824.652904510498,7468.183320471551,13292.83622498205,299.405331947973,59.82922259027367,2.9975020815986686
