#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10250,47420.746337890625,2407.0089806094766,49827.7553185001,311.2867082869818,45.11750744639256,1.2322233898899828
10500,47287.27459716797,2462.5943888127804,49749.86898598075,318.4752974811997,45.11750744639256,1.2322233898899828
10750,47340.97821044922,2279.9118304718286,49620.89004092105,294.8498549899131,45.11750744639256,1.2322233898899828
11000,47331.301208496094,2283.8111653402448,49615.11237383634,295.3541369121977,45.11750744639256,1.2322233898899828
11250,47202.64790344238,2177.1670700386167,49379.814973481,281.56237724195284,45.11750744639256,1.2322233898899828
11500,47123.86877441406,2289.6352890357375,49413.5040634498,296.1073423669472,45.11750744639256,1.2322233898899828
11750,47267.191009521484,2270.4814808927476,49537.67249041423,293.6302739654484,45.11750744639256,1.2322233898899828
12000,47372.46403503418,2396.226279073395,49768.690314107575,309.89223419293086,45.11750744639256,1.2322233898899828
12250,47320.21322631836,2151.5235159187578,49471.73674223712,278.246021708984,45.11750744639256,1.2322233898899828
12500,47424.22589111328,2306.6437651328743,49730.869656246156,298.3069654593026,45.11750744639256,1.2322233898899828
12750,47353.627685546875,2231.3635356845334,49584.99122123141,288.57134128305665,45.11750744639256,1.2322233898899828
13000,47266.654205322266,2399.30882878229,49665.963034104556,310.2908852822052,45.11750744639256,1.2322233898899828
13250,47257.63368225098,2417.7520001381636,49675.38568238914,312.67605050094437,45.11750744639256,1.2322233898899828
13500,47244.09509277344,2338.163518374786,49582.25861114822,302.38326110744276,45.11750744639256,1.2322233898899828
13750,47210.14859008789,2200.404459603131,49410.55304969102,284.56755527202745,45.11750744639256,1.2322233898899828
14000,47431.935775756836,2397.520756151527,49829.45653190836,310.05964258727045,45.11750744639256,1.2322233898899828
14250,47356.84133911133,2311.8725015185773,49668.713840629905,298.9831723829651,45.11750744639256,1.2322233898899828
14500,47280.37984466553,2372.5263985693455,49652.90624323487,306.82724446986293,45.11750744639256,1.2322233898899828
14750,47354.95155334473,2264.546660363674,49619.4982137084,292.8627526301929,45.11750744639256,1.2322233898899828
15000,47149.545471191406,2368.1752325221896,49517.720703713596,306.2645294293539,45.11750744639256,1.2322233898899828
15250,47525.15340423584,2247.8499954268336,49773.00339966267,290.7034545513616,45.11750744639256,1.2322233898899828
15500,47287.738052368164,2438.278920679353,49726.01697304752,315.3306968184323,45.11750744639256,1.2322233898899828
15750,47165.64828491211,2419.0617612078786,49584.71004611999,312.84543549922165,45.11750744639256,1.2322233898899828
16000,47314.40017700195,2578.0165069438517,49892.416683945805,333.4022759453327,45.11750744639256,1.2322233898899828
16250,47304.54682922363,2298.235254565254,49602.78208378889,297.2195338804109,45.11750744639256,1.2322233898899828
16500,47387.25567626953,2254.1849745959044,49641.440650865436,291.52272644793226,45.11750744639256,1.2322233898899828
16750,47484.30783081055,2259.5363587774336,49743.84418958798,292.21479481164295,45.11750744639256,1.2322233898899828
17000,47247.26515197754,2310.861063722521,49558.12621570006,298.8523680757491,45.11750744639256,1.2322233898899828
17250,47162.723541259766,2456.936106260866,49619.65964752063,317.74353945107504,45.11750744639256,1.2322233898899828
17500,47343.28042602539,2276.104209087789,49619.38463511318,294.35743392435455,45.11750744639256,1.2322233898899828
17750,47514.46435546875,2318.167673893273,49832.63202936202,299.7972962613571,45.11750744639256,1.2322233898899828
18000,47231.515563964844,2362.7972927838564,49594.3128567487,305.56902676526016,45.11750744639256,1.2322233898899828
18250,47388.545318603516,2253.7841972168535,49642.32951582037,291.47089586811904,45.11750744639256,1.2322233898899828
18500,47345.45349121094,2289.874139495194,49635.32763070613,296.13823172959434,45.11750744639256,1.2322233898899828
18750,47262.81416320801,2377.2186852432787,49640.03284845129,307.4340749739592,45.11750744639256,1.2322233898899828
19000,47292.68521118164,2199.9383287299424,49492.62353991158,284.5072728442032,45.11750744639256,1.2322233898899828
19250,47457.98809814453,2310.2465605987236,49768.234658743255,298.7728973898563,45.11750744639256,1.2322233898899828
19500,47342.98025512695,2250.429104987532,49593.409360114485,291.03699818660715,45.11750744639256,1.2322233898899828
19750,47243.10122680664,2293.7817698158324,49536.88299662247,296.64358646217454,45.11750744639256,1.2322233898899828
20000,47154.00085449219,2335.9313382431865,49489.932192735374,302.0945841598008,45.11750744639256,1.2322233898899828
20250,47395.522232055664,2378.9477892033756,49774.47002125904,307.6576915388996,45.11750744639256,1.2322233898899828
20500,47211.71826171875,2468.6653374657035,49680.38359918445,319.26042360144754,45.11750744639256,1.2322233898899828
20750,47277.23034667969,2248.7592958956957,49525.98964257538,290.8210499372019,45.11750744639256,1.2322233898899828
21000,47353.408126831055,2233.1420950125903,49586.550221843645,288.8013536690445,45.11750744639256,1.2322233898899828
21250,47204.7822265625,2231.1460063159466,49435.92823287845,288.54320927289444,45.11750744639256,1.2322233898899828
21500,47270.43069458008,2322.106927163899,49592.53762174398,300.30674063551623,45.11750744639256,1.2322233898899828
21750,47125.3180847168,2463.784088972956,49589.10217368975,318.62915558879,45.11750744639256,1.2322233898899828
22000,47228.00868225098,2326.926617568359,49554.935299819335,300.930047641453,45.11750744639256,1.2322233898899828
22250,47414.194763183594,2414.063475814648,49828.25823899824,312.19903167619,45.11750744639256,1.2322233898899828
22500,47458.79623413086,2285.971184330061,49744.76741846092,295.633481612028,45.11750744639256,1.2322233898899828
22750,47236.230056762695,2346.33229707554,49582.562353838235,303.43968933557454,45.11750744639256,1.2322233898899828
23000,47255.97950744629,2335.4970252923667,49591.476532738656,302.0384165883807,45.11750744639256,1.2322233898899828
23250,47284.42565917969,2252.325844838284,49536.75150401797,291.2822942820409,45.11750744639256,1.2322233898899828
23500,47179.240173339844,2310.215792794712,49489.455966134556,298.76891834012736,45.11750744639256,1.2322233898899828
23750,47301.10353088379,2376.6088853999972,49677.712416283786,307.3552125403504,45.11750744639256,1.2322233898899828
24000,47395.01649475098,2302.6453017145395,49697.661796465516,297.78986372610336,45.11750744639256,1.2322233898899828
24250,47182.710861206055,2340.0650281496346,49522.77588935569,302.629174073849,45.11750744639256,1.2322233898899828
24500,47226.17057800293,2367.7071519866586,49593.87772998959,306.203994861227,45.11750744639256,1.2322233898899828
24750,47452.11552429199,2361.526122330688,49813.64164662268,305.4046325028265,45.11750744639256,1.2322233898899828
25000,47159.84606933594,2241.6685646139085,49401.514633949846,289.90404031329257,45.11750744639256,1.2322233898899828
25250,47191.958755493164,2282.822491977364,49474.78124747053,295.2262766178733,45.11750744639256,1.2322233898899828
25500,47211.39303588867,2366.478463144973,49577.871499033645,306.04509453799665,45.11750744639256,1.2322233898899828
