#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10250,47319.68183898926,2355.617113845423,49675.29895283468,304.64044931305193,45.11750744639256,1.2322233898899828
10500,47068.01986694336,2414.7375510036945,49482.757417947054,312.2862065261496,45.11750744639256,1.2322233898899828
10750,47291.0319519043,2303.45196159184,49594.48391349614,297.8941851058468,45.11750744639256,1.2322233898899828
11000,47205.5622253418,2248.2088740896434,49453.77109943144,290.74986657496447,45.11750744639256,1.2322233898899828
11250,47340.02575683594,2380.413336351514,49720.43909318745,307.8472235893649,45.11750744639256,1.2322233898899828
11500,47416.75929260254,2273.9334658626467,49690.692758465186,294.0767023115794,45.11750744639256,1.2322233898899828
11750,47477.3786315918,2405.710802026093,49883.08943361789,311.11882119505754,45.11750744639256,1.2322233898899828
12000,47248.114196777344,2289.012164130807,49537.12636090815,296.02675666823563,45.11750744639256,1.2322233898899828
12250,47269.625885009766,2380.3588652480394,49649.984750257805,307.84017910775555,45.11750744639256,1.2322233898899828
12500,47305.8776550293,2295.3005239162594,49601.178178945556,296.83999950775427,45.11750744639256,1.2322233898899828
12750,47288.97932434082,2505.1714617572725,49794.15078609809,323.9815822487911,45.11750744639256,1.2322233898899828
13000,47360.288635253906,2289.5504758805037,49649.83911113441,296.096373896067,45.11750744639256,1.2322233898899828
13250,47294.74703979492,2367.716520830989,49662.46356062591,306.20520648807826,45.11750744639256,1.2322233898899828
13500,47525.98147583008,2301.938707534224,49827.9201833643,297.69848335392487,45.11750744639256,1.2322233898899828
13750,47127.0701751709,2136.1376158744097,49263.20779104531,276.2562384479241,45.11750744639256,1.2322233898899828
14000,47344.148345947266,2312.6033916398883,49656.751737587154,299.0776948304571,45.11750744639256,1.2322233898899828
14250,47178.45138549805,2519.566324993968,49698.017710492015,325.84319956276454,45.11750744639256,1.2322233898899828
14500,47467.24604797363,2444.7614285927266,49912.00747656636,316.1690478865232,45.11750744639256,1.2322233898899828
14750,47257.07931518555,2212.8658741693944,49469.94518935494,286.17912911831587,45.11750744639256,1.2322233898899828
15000,47263.35122680664,2251.5683199726045,49514.919546779245,291.18432729322507,45.11750744639256,1.2322233898899828
15250,47223.88166809082,2332.0212965011597,49555.90296459198,301.5889175698772,45.11750744639256,1.2322233898899828
15500,47293.41522216797,2276.2828124314547,49569.69803459942,294.3805318219472,45.11750744639256,1.2322233898899828
15750,47239.39587402344,2338.1853296346962,49577.581203658134,302.3860818510942,45.11750744639256,1.2322233898899828
16000,47252.77365112305,2172.513959365431,49425.28761048848,280.9606131785781,45.11750744639256,1.2322233898899828
16250,47306.55841064453,2403.285992981866,49709.8444036264,310.8052324915327,45.11750744639256,1.2322233898899828
16500,47327.06915283203,2268.8893514324445,49595.958504264476,293.424371643165,45.11750744639256,1.2322233898899828
16750,47370.01333618164,2379.5518891271204,49749.56522530876,307.73581682977044,45.11750744639256,1.2322233898899828
17000,47287.95204162598,2464.131131745875,49752.08317337185,318.67403693459596,45.11750744639256,1.2322233898899828
17250,47255.102767944336,2368.4003711901605,49623.5031391345,306.2936455130185,45.11750744639256,1.2322233898899828
17500,47149.5703125,2267.463949099183,49417.03426159918,293.24003132541793,45.11750744639256,1.2322233898899828
17750,47276.27325439453,2574.1326309693977,49850.40588536393,332.89999324625586,45.11750744639256,1.2322233898899828
18000,47273.96699523926,2331.3858309164643,49605.35282615572,301.5067359113612,45.11750744639256,1.2322233898899828
18250,47314.83334350586,2350.645621314645,49665.478964820504,303.99751047998313,45.11750744639256,1.2322233898899828
18500,47352.07971191406,2269.4541049301624,49621.533816844225,293.4974084530458,45.11750744639256,1.2322233898899828
18750,47300.51220703125,2290.2078003287315,49590.72000735998,296.18138245457834,45.11750744639256,1.2322233898899828
19000,47083.90753173828,2323.1247174441814,49407.03224918246,300.4383664784723,45.11750744639256,1.2322233898899828
19250,47253.49954223633,2339.9601322710514,49593.45967450738,302.61560840250337,45.11750744639256,1.2322233898899828
19500,47298.50831604004,2207.9398608505726,49506.44817689061,285.5420718894701,45.11750744639256,1.2322233898899828
19750,47249.1266784668,2290.549841374159,49539.676519840956,296.2256169514115,45.11750744639256,1.2322233898899828
20000,47296.910064697266,2241.491039875895,49538.40110457316,289.8810819064977,45.11750744639256,1.2322233898899828
20250,47358.12171936035,2198.003910623491,49556.12562998384,284.2571040040955,45.11750744639256,1.2322233898899828
20500,47248.146545410156,2311.218710631132,49559.36525604129,298.89862080260116,45.11750744639256,1.2322233898899828
20750,47217.50469970703,2189.341225966811,49406.84592567384,283.13680133242735,45.11750744639256,1.2322233898899828
21000,47442.50112915039,2282.909486511722,49725.41061566211,295.23752719585514,45.11750744639256,1.2322233898899828
21250,47356.62829589844,2254.459561161697,49611.087857060134,291.5582373865677,45.11750744639256,1.2322233898899828
21500,47379.147216796875,2379.807703152299,49758.954919949174,307.7689000074706,45.11750744639256,1.2322233898899828
21750,47431.53909301758,2143.479848595336,49575.018941612914,277.2057735238569,45.11750744639256,1.2322233898899828
22000,47470.081619262695,2247.3200306668878,49717.40164992958,290.6349167989225,45.11750744639256,1.2322233898899828
22250,47407.85906982422,2317.1477576550096,49725.00682747923,299.665395478645,45.11750744639256,1.2322233898899828
22500,47466.231018066406,2271.8098105974495,49738.040828663856,293.8020603545427,45.11750744639256,1.2322233898899828
