#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10250,47265.550048828125,2462.3672050689347,49727.91725389706,318.4459169178666,45.11750744639256,1.2322233898899828
10500,47243.209701538086,2306.754064982757,49549.96376652084,298.321229999847,45.11750744639256,1.2322233898899828
10750,47412.08786010742,2324.293344132602,49736.381204240024,300.5894992569477,45.11750744639256,1.2322233898899828
11000,47246.82125854492,2350.392924690619,49597.21418323554,303.9648304605392,45.11750744639256,1.2322233898899828
11250,47332.43869018555,2344.164849281311,49676.60353946686,303.1593839047745,45.11750744639256,1.2322233898899828
11500,47445.367919921875,2253.0634833946824,49698.43140331656,291.37768947166273,45.11750744639256,1.2322233898899828
11750,47331.36363220215,2443.3441184833646,49774.70775068551,315.9857540965459,45.11750744639256,1.2322233898899828
12000,47284.27723693848,2259.6003282256424,49543.87756516412,292.22306766775785,45.11750744639256,1.2322233898899828
12250,47149.559326171875,2404.7160016447306,49554.275327816606,310.990168523376,45.11750744639256,1.2322233898899828
12500,47310.68673706055,2258.7931709364057,49569.47990799695,292.11868196015956,45.11750744639256,1.2322233898899828
12750,47326.190826416016,2195.780661450699,49521.971487866715,283.96958205371004,45.11750744639256,1.2322233898899828
13000,47356.84649658203,2326.9215438589454,49683.76804044098,300.92939148341003,45.11750744639256,1.2322233898899828
13250,47428.53829956055,2311.7402415648103,49740.27854112536,298.9660678495055,45.11750744639256,1.2322233898899828
13500,47272.28479003906,2206.215084478259,49478.49987451732,285.31901499030863,45.11750744639256,1.2322233898899828
13750,47294.7190246582,2211.944487761706,49506.66351241991,286.05997071707174,45.11750744639256,1.2322233898899828
14000,47308.579360961914,2229.9633399602026,49538.54270092212,288.3902608128567,45.11750744639256,1.2322233898899828
14250,47318.366607666016,2288.2363285254687,49606.602936191484,295.9264216409453,45.11750744639256,1.2322233898899828
14500,47416.88661193848,2173.9146558465436,49590.80126778502,281.1417584092055,45.11750744639256,1.2322233898899828
14750,47464.965255737305,2296.755065612495,49761.7203213498,297.0281082769092,45.11750744639256,1.2322233898899828
15000,47318.655181884766,2208.1110638827085,49526.766245767474,285.56421274093833,45.11750744639256,1.2322233898899828
15250,47371.50491333008,2343.0718225613236,49714.5767358914,303.0180281007556,45.11750744639256,1.2322233898899828
15500,47317.522033691406,2297.883607119322,49615.40564081073,297.1740570347474,45.11750744639256,1.2322233898899828
15750,47377.99464416504,2299.436547951773,49677.43119211681,297.37489128330753,45.11750744639256,1.2322233898899828
16000,47242.45455932617,2313.0924692563713,49555.54702858254,299.14094484844964,45.11750744639256,1.2322233898899828
16250,47398.39970397949,2359.1844201330096,49757.5841241125,305.1017916016184,45.11750744639256,1.2322233898899828
16500,47364.78146362305,2248.6962097510695,49613.47767337412,290.81289131442264,45.11750744639256,1.2322233898899828
16750,47282.42100524902,2237.9302992373705,49520.351304486394,289.42058872123783,45.11750744639256,1.2322233898899828
17000,47275.12255859375,2361.7114931456745,49636.834051739424,305.4286056044121,45.11750744639256,1.2322233898899828
17250,47313.842697143555,2482.315774653107,49796.15847179666,321.02576793251404,45.11750744639256,1.2322233898899828
17500,47499.48954772949,2444.9361722487956,49944.42571997829,316.1916466295815,45.11750744639256,1.2322233898899828
17750,47239.15283203125,2346.2169184368104,49585.36975046806,303.4247679800889,45.11750744639256,1.2322233898899828
18000,47399.38819885254,2263.471085410565,49662.859284263104,292.7236537778968,45.11750744639256,1.2322233898899828
18250,47221.86567687988,2384.393311396241,49606.258988276124,308.36193431155914,45.11750744639256,1.2322233898899828
18500,47199.61882019043,2266.6309318989515,49466.24975208938,293.13230128190935,45.11750744639256,1.2322233898899828
18750,47180.79977416992,2350.5717778941616,49531.37155206408,303.98796067128865,45.11750744639256,1.2322233898899828
19000,47478.720458984375,2372.475560128689,49851.196019113064,306.82066978278283,45.11750744639256,1.2322233898899828
19250,47196.43673706055,2133.2443446293473,49329.681081689894,275.8820658173638,45.11750744639256,1.2322233898899828
19500,47324.56945800781,2358.7670270502567,49683.33648505807,305.0478121940472,45.11750744639256,1.2322233898899828
19750,47483.437728881836,2337.3499301597476,49820.78765904158,302.27804371963884,45.11750744639256,1.2322233898899828
20000,47318.579025268555,2257.0484630223364,49575.62748829089,291.89304741210924,45.11750744639256,1.2322233898899828
20250,47346.01745605469,2436.4422951489687,49782.459751203656,315.09317501427006,45.11750744639256,1.2322233898899828
20500,47245.16291809082,2269.2075356952846,49514.370453786105,293.4655208588954,45.11750744639256,1.2322233898899828
20750,47371.208435058594,2443.3870037719607,49814.595438830554,315.9913002413375,45.11750744639256,1.2322233898899828
21000,47494.7413482666,2124.890690561384,49619.632038827986,274.8017285614862,45.11750744639256,1.2322233898899828
21250,47242.0908203125,2293.7719691153616,49535.86278942786,296.64231898547916,45.11750744639256,1.2322233898899828
21500,47193.72314453125,2279.7851197607815,49473.50826429203,294.8334681128951,45.11750744639256,1.2322233898899828
21750,47358.148498535156,2385.7244357690215,49743.87293430418,308.5340821214183,45.11750744639256,1.2322233898899828
22000,47353.04913330078,2412.0159428603947,49765.065076161176,311.934234245614,45.11750744639256,1.2322233898899828
22250,47455.87022399902,2379.568768925965,49835.43899292499,307.7379998116626,45.11750744639256,1.2322233898899828
22500,47273.93859863281,2316.4010462015867,49590.3396448344,299.56882693559066,45.11750744639256,1.2322233898899828
22750,47483.412521362305,2310.775938861072,49794.18846022338,298.84135929342744,45.11750744639256,1.2322233898899828
23000,47439.396408081055,2270.1190518550575,49709.51545993611,293.58340278921304,45.11750744639256,1.2322233898899828
23250,47432.1640625,2272.381439242512,49704.54550174251,293.8759862936304,45.11750744639256,1.2322233898899828
23500,47368.49591064453,2270.978780757636,49639.47469140217,293.6945873266446,45.11750744639256,1.2322233898899828
23750,47367.84037780762,2284.618252735585,49652.4586305432,295.4585135807599,45.11750744639256,1.2322233898899828
24000,47292.94892883301,2294.1429115179926,49587.091840351,296.69029115359706,45.11750744639256,1.2322233898899828
24250,47452.43585205078,2362.9497901126742,49815.385642163455,305.58874849953395,45.11750744639256,1.2322233898899828
24500,47387.142639160156,2505.084075279068,49892.226714439224,323.9702809826271,45.11750744639256,1.2322233898899828
24750,47446.458557128906,2225.4003326408565,49671.85888976976,287.80014937589436,45.11750744639256,1.2322233898899828
25000,47374.08721923828,2192.518538895063,49566.605758133344,283.5477076857484,45.11750744639256,1.2322233898899828
25250,47218.468353271484,2334.276845242828,49552.74519851431,301.88061666565585,45.11750744639256,1.2322233898899828
25500,47366.67158508301,2327.4331400319934,49694.104725115,300.99555371627383,45.11750744639256,1.2322233898899828
25750,47304.26501464844,2273.7545578740537,49578.01957252249,294.0535650157471,45.11750744639256,1.2322233898899828
