#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10250,47278.47839355469,2430.3940806221217,49708.87247417681,314.3109889874447,45.11750744639256,1.2322233898899828
10500,47344.60655212402,2261.965863497928,49606.57241562195,292.5289907840314,45.11750744639256,1.2322233898899828
10750,47265.51336669922,2305.6179563999176,49571.131323099136,298.1743026290488,45.11750744639256,1.2322233898899828
11000,47294.94709777832,2310.303866337985,49605.250964116305,298.78030846105895,45.11750744639256,1.2322233898899828
11250,47167.06167602539,2334.8017916139215,49501.86346763931,301.94850541438973,45.11750744639256,1.2322233898899828
11500,47264.611907958984,2336.671474121511,49601.283382080495,302.1903023158629,45.11750744639256,1.2322233898899828
11750,47330.85414123535,2284.073696518317,49614.92783775367,295.38808878645455,45.11750744639256,1.2322233898899828
12000,47420.99377441406,2267.0981420259923,49688.091916440055,293.1927232843599,45.11750744639256,1.2322233898899828
12250,47384.4206237793,2205.167673382908,49589.588297162205,285.18355843209815,45.11750744639256,1.2322233898899828
12500,47309.182037353516,2275.9213511217386,49585.103388475254,294.3337857972414,45.11750744639256,1.2322233898899828
12750,47338.846908569336,2181.907765585929,49520.754674155265,282.17546822906667,45.11750744639256,1.2322233898899828
13000,47135.305725097656,2281.7019355660304,49417.00766066369,295.08136053341167,45.11750744639256,1.2322233898899828
13250,47214.94418334961,2398.702893279493,49613.6470766291,310.21252260486597,45.11750744639256,1.2322233898899828
13500,47370.6689453125,2251.483336849138,49622.15228216164,291.17333684118404,45.11750744639256,1.2322233898899828
13750,47239.59390258789,2347.5760765336454,49587.169979121536,303.6005412544779,45.11750744639256,1.2322233898899828
14000,47284.19158935547,2223.761278161779,49507.95286751725,287.5881784702578,45.11750744639256,1.2322233898899828
14250,47520.6297454834,2488.4182514846325,50009.04799696803,321.81497143802073,45.11750744639256,1.2322233898899828
14500,47107.5764465332,2318.114534935914,49425.69098146912,299.79042405969466,45.11750744639256,1.2322233898899828
14750,47105.787170410156,2466.609047775157,49572.39621818531,318.9944937049614,45.11750744639256,1.2322233898899828
15000,47187.10452270508,2343.68306780234,49530.78759050742,303.0970774605897,45.11750744639256,1.2322233898899828
15250,47572.75228881836,2296.716333784163,49869.46862260252,297.02309927883545,45.11750744639256,1.2322233898899828
15500,47358.591232299805,2296.1809538155794,49654.772186115384,296.95386120392766,45.11750744639256,1.2322233898899828
15750,47183.09146118164,2365.210577841848,49548.30203902349,305.88112512796346,45.11750744639256,1.2322233898899828
16000,47074.87170410156,2166.1101541090757,49240.98185821064,280.1324403404955,45.11750744639256,1.2322233898899828
16250,47277.62632751465,2374.127368338406,49651.753695853055,307.03429006607485,45.11750744639256,1.2322233898899828
16500,47385.11213684082,2357.1247359160334,49742.236872756854,304.8354227076183,45.11750744639256,1.2322233898899828
16750,47240.537353515625,2314.659154601395,49555.19650811702,299.34355660765067,45.11750744639256,1.2322233898899828
17000,47304.91963195801,2288.360551610589,49593.2801835686,295.9424868054594,45.11750744639256,1.2322233898899828
17250,47307.24230957031,2237.090428106487,49544.3327376768,289.3119722923735,45.11750744639256,1.2322233898899828
17500,47431.08322143555,2380.5265812603757,49811.60980269592,307.86186899999433,45.11750744639256,1.2322233898899828
17750,47299.31393432617,2201.0885681929067,49500.40250251908,284.6560276926697,45.11750744639256,1.2322233898899828
18000,47273.42475128174,2300.8242583628744,49574.24900964461,297.5543570889639,45.11750744639256,1.2322233898899828
18250,47384.69369506836,2359.813771121204,49744.50746618956,305.1831824892513,45.11750744639256,1.2322233898899828
18500,47399.73592376709,2507.56645398587,49907.30237775296,324.2913148892668,45.11750744639256,1.2322233898899828
18750,47084.825691223145,2249.280836753547,49334.10652797669,290.88849826755114,45.11750744639256,1.2322233898899828
19000,47287.45770263672,2243.100451774895,49530.558154411614,290.0892192821176,45.11750744639256,1.2322233898899828
19250,47253.74208831787,2388.664912145585,49642.407000463456,308.9143595609417,45.11750744639256,1.2322233898899828
19500,47365.53190612793,2262.985414709896,49628.517320837826,292.6608443596766,45.11750744639256,1.2322233898899828
19750,47227.507873535156,2380.1965999640524,49607.70447349921,307.8191941315763,45.11750744639256,1.2322233898899828
20000,47123.266189575195,2422.008831304498,49545.27502087969,313.2265656723361,45.11750744639256,1.2322233898899828
20250,47145.10466003418,2262.309769194573,49407.41442922875,292.57346642709393,45.11750744639256,1.2322233898899828
20500,47197.40028381348,2261.2860332354903,49458.68631704897,292.44107165855536,45.11750744639256,1.2322233898899828
20750,47092.59330749512,2330.7120554503053,49423.30536294542,301.41959982309777,45.11750744639256,1.2322233898899828
21000,47302.64009094238,2392.2789190486073,49694.91900999099,309.3817414118742,45.11750744639256,1.2322233898899828
21250,47444.776626586914,2306.3524549175054,49751.12908150442,298.26929173279683,45.11750744639256,1.2322233898899828
21500,47527.59915161133,2287.420801294502,49815.01995290583,295.8209534896873,45.11750744639256,1.2322233898899828
21750,47286.99774169922,2353.287504941225,49640.285246640444,304.3391723783892,45.11750744639256,1.2322233898899828
22000,47390.907135009766,2419.7960412781686,49810.703176287934,312.94039635224823,45.11750744639256,1.2322233898899828
22250,47367.37409210205,2347.56533280015,49714.9394249022,303.59915181993006,45.11750744639256,1.2322233898899828
22500,47273.16000366211,2197.0069826948456,49470.166986356955,284.12817618712126,45.11750744639256,1.2322233898899828
22750,47390.500427246094,2240.447184637189,49630.94761188328,289.74608520984947,45.11750744639256,1.2322233898899828
