bead_type,a
C12_B1,1.0003315986958652
C12_B2,1.0003133387940728
C12_B3,1.0003249661140454
C12_B4,1.000317903299625
C4H_B1,0.9999986851074915
C4H_B2,0.9999984664153948
H2O_B1,0.9990388122500523
