bead_type,a
C12_B1,1.0003826984221436
C12_B2,1.0003617351292584
C12_B3,1.0003750625617986
C12_B4,1.0003667670193637
C4H_B1,0.9999985348729729
C4H_B2,0.99999824661441
H2O_B1,0.9988918030856904
